,Unnamed: 0,place_name,place_pic,place_rating,place_review_count,place_link,country,state,city,open_time,about,address,how_to,nearby_restaurant,nearby_attractions,review_Excellent,review_Very_good,review_Average,review_Poor,review_Terrible,start_time,end_time
1151,1151, Cape Lookout State Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/1f/df/69/cape-lookout-state-park.jpg?w=500&h=-1&s=1,4.5,381,https://www.tripadvisor.ca/Attraction_Review-g52097-d138005-Reviews-Cape_Lookout_State_Park-Tillamook_Oregon.html,United States,Oregon (OR),Oregon Coast,8:00 AM - 5:00 PM,Coastal park offering opportunities for whale watching.,"13000 Whiskey Creek Rd US 101 to Three Capes Scenic Drive Oceanside, Tillamook, OR 97141-9499",,"Three Capes Scenic Drive,Nevør Shellfish Farm,Lex's Cool Stuff",,257,101,13,4,6,8,17
1152,1152, San Juan National Forest,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/56/81/10/san-juan-national-forest.jpg?w=500&h=-1&s=1,5.0,583,https://www.tripadvisor.ca/Attraction_Review-g33397-d214559-Reviews-San_Juan_National_Forest-Durango_Colorado.html,United States,Colorado (CO),Durango,,"Wilderness area consisting of forested mountains, 14,000-foot peaks, scenic roads, geological formations, prehistoric communities and a narrow-gauge railroad.","15 Burnett Ct, Durango, CO 81301-3647",,"Derailed Pour House,San Marcos Mexican Restaurant,Burger Theory","San Juan Skyway,Durango and Silverton Narrow Gauge Railroad and Museum,Durango Welcome Center",510,64,6,2,1,-1,-1
1153,1153, Riverwalk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/81/b2/8a/riverwalk.jpg?w=500&h=-1&s=1,4.5,801,https://www.tripadvisor.ca/Attraction_Review-g36422-d2198052-Reviews-Riverwalk-Naperville_DuPage_County_Illinois.html,United States,Illinois (IL),DuPage County,,,See all,,"Lou Malnati's Pizzeria,Hugo's Frog Bar & Fish House - Naperville,La Sorella di Francesca","Naper Settlement,Centennial Beach,DuPage Children's Museum",605,166,24,5,1,-1,-1
1154,1154, Six Flags Safari,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/bb/68/9d/six-flags-safari.jpg?w=500&h=400&s=1,4.0,437,https://www.tripadvisor.ca/Attraction_Review-g46528-d104355-Reviews-Six_Flags_Safari-Jackson_New_Jersey.html,United States,New Jersey (NJ),Jackson,,"Adjacent to Six Flags Great Adventure, this park features 350 acres that are filled with more than 1,200 animals from six continents.",See all,,"Granny's Country Kitchen,Johnny Rockets,Panda Express","Six Flags Great Adventure,Howling Woods Farm,Jackson Premium Outlets",217,120,40,17,43,-1,-1
1155,1155, Grape Creek Vineyards Fredericksburg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/e8/27/e9/grape-creek-vineyards.jpg?w=500&h=400&s=1,4.5,"2,415",https://www.tripadvisor.ca/Attraction_Review-g55863-d1407440-Reviews-Grape_Creek_Vineyards_Fredericksburg-Fredericksburg_Texas.html,United States,Texas (TX),Fredericksburg,11:00 AM - 5:30 PM,"Experience 25 acres of idyllic estate vineyards and Tuscan-inspired tasting rooms. Sample 90+ point wines from our portfolio during a tasting or guided tour or elevate your wine venture with a private tasting of the ultra-premium Jenblossoms Cellars collection. Members enjoy peaceful patios and on-site dining. Grape Creek Vineyards is an artfully designed environment to explore and appreciate wine in a civilized oasis. Located on the same property as Heath Sparkling Wines. One Wine Estate, Two Premier Wineries.","10587 E US Highway 290, Fredericksburg, TX 78624-7587",,"Stout's,Messina Hof Winery Hill Country,Sweetbriar Rose","Heath Sparkling Wines,Texas Wine Collective,Signor Vineyards",1918,236,78,72,117,11,17
1156,1156, Waimea Canyon State Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/17/5d/e4/waimea-canyon.jpg?w=500&h=-1&s=1,5.0,"8,537",https://www.tripadvisor.ca/Attraction_Review-g60627-d247664-Reviews-Waimea_Canyon_State_Park-Waimea_Kauai_Hawaii.html,United States,Hawaii (HI),Kauai,,"Also known as the Grand Canyon of the Pacific, this scenic state park overlooks the colorful Waimea Canyon, which stretches over 14 miles and is more than 3,600 feet deep. The park itself is famous for its scenic drive, panoramic lookouts, and hikes of varying difficulty. Depending on the time you visit, the canyon’s appearance can seem to change throughout the day—it’s best to visit earlier in the morning for fewer crowds and better visibility. You might even spot a rainbow, especially during the summer months.

There are many ways you can tour the canyon, including a bike tour, or even from up top on a helicopter ride. 

– Tripadvisor","Waimea Canyon Dr, Waimea, Kauai, HI 96796",,"Kalalau Lookout,Koke'e State Park,Koke'e Mountains",,7405,992,116,9,17,-1,-1
1157,1157, Pali Ke Kua Beach Hideaway s Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/ce/1b/02/pali-ke-kua-beach-hideaway.jpg?w=500&h=-1&s=1,4.5,567,https://www.tripadvisor.ca/Attraction_Review-g60626-d2368381-Reviews-Pali_Ke_Kua_Beach_Hideaway_s_Beach-Princeville_Kauai_Hawaii.html,United States,Hawaii (HI),Kauai,,,"Ka Haku Road, Princeville, Kauai, HI 96722",,"Hideaways Pizza Pub,Lapperts Ice Cream,Foodland Princeville","Queen's Bath,Hanalei Valley Lookout,Hanalei Beach",393,129,29,6,10,-1,-1
1158,1158, Greystone Mansion and Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/2c/78/7c/regal-ballisters-throughout.jpg?w=500&h=400&s=1,4.5,319,https://www.tripadvisor.ca/Attraction_Review-g32070-d271992-Reviews-Greystone_Mansion_and_Park-Beverly_Hills_California.html,United States,California (CA),Beverly Hills,10:00 AM - 5:00 PM,"Placed on the Registry of Historic Places in 1976, the largest private estate in the history of Beverly Hills serves as a venue for city events, weddings, films and summer day camp.","905 Loma Vista Dr, Beverly Hills, CA 90210-2618",,"BOA Steakhouse,Boa,Soho House","Sunset Boulevard,Sierra Towers,Sunset Strip",178,104,27,5,5,10,17
1159,1159, Western Spirit Scottsdales Museum of the West,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/f4/7f/a3/entrance-to-western-spirit.jpg?w=500&h=-1&s=1,4.5,655,https://www.tripadvisor.ca/Attraction_Review-g31350-d7644807-Reviews-Western_Spirit_Scottsdale_s_Museum_of_the_West-Scottsdale_Arizona.html,United States,Arizona (AZ),Central Arizona,9:30 AM - 9:00 PM,"Western Spirit: Scottsdale's Museum of the West celebrates the art, history and unique stories of the 19 states comprising the American West. The rotating exhibitions feature hundreds of Western artworks and rare historic artifacts on loan from some of the world's foremost collectors and institutions. The contemporary, 43,000-square-foot building is an architectural gem that meets the highest standards for sustainability and conservation of natural resources. Visitors also will enjoy the informative video kiosks, beautiful outdoor sculpture courtyard,museum store, and inspirational film ""Spirit Is."" Located in downtown Scottsdale's arts district, Western Spirit is within easy walking distance of numerous art galleries and restaurants. Nearby attractions include Old Town Scottsdale,Scottsdale Fashion Square, Scottsdale Stadium (Cactus League Spring Training home of the San Francisco Giants baseball team), the Scottsdale Waterfront, Scottsdale Center for the Performing Arts and the Scottsdale Museum of Contemporary Art. Scottsdale's Museum of the West is a Smithsonian Affiliate museum, and was selected 2016 Best Western Museum in the nation by True West magazine.","3830 N Marshall Way, Scottsdale, AZ 85251-5594",,"Cafe Monarch,Rehab Burger Therapy,Virtu","Quan'tum Art, Inc,Creative Gateways Art Gallery Scottsdale,Marshall Gallery of Fine Art",493,124,26,7,5,9,21
1160,1160, Casemate Museum at Fort Monroe,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/80/5b/3a/casemate-museum-at-fort.jpg?w=500&h=-1&s=1,4.5,533,https://www.tripadvisor.ca/Attraction_Review-g57979-d218842-Reviews-Casemate_Museum_at_Fort_Monroe-Monroe_Virginia.html,United States,Virginia (VA),Monroe,10:00 AM - 4:00 PM,"The Casemate Museum is located within the walls of the largest masonry fort constructed in the United States. The museum chronicles hundreds of years of history of Point Comfort and Fort Monroe where many decisions were made that impact the foundation and future of the United States. Housed inside the original casemates where several of the fort’s large guns remain in place, exhibits and dioramas explain the construction of the fort, what daily life was like through the ages and tell the stories of the many famous, and infamous, people who were here. The museum is open to the public Wed-Sun 10am-4pm and requires a timed-entry ticket that MUST be picked up at the Visitor & Education Center, 30 Ingalls Road, Fort Monroe, VA.","30 Ingalls Rd, Monroe, VA 23651-1061",,"MAMMA ROSA'S ITALIAN FAMILY RESTAURANT,MillCreek Tavern,The Deadrise","Old Point Comfort Lighthouse,Fort Monroe National Monument,Buckroe Beach and Park",357,156,17,2,2,10,16
1161,1161, Chatham Lighthouse Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/07/58/57/chatham-lighthouse-beach.jpg?w=500&h=-1&s=1,4.5,476,https://www.tripadvisor.ca/Attraction_Review-g41499-d5008621-Reviews-Chatham_Lighthouse_Beach-Chatham_Cape_Cod_Massachusetts.html,United States,Massachusetts (MA),Cape Cod,,Explore different ways to experience this place.,"Shore Road, Chatham, MA 02633",,"Corner Store,400 East,Starbucks","Marconi-RCA Wireless Museum,Atwood Museum,Cape Cod Rail Trail",294,153,27,2,0,-1,-1
1162,1162, Herring Cove Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/8b/16/98/herring-cove-beach.jpg?w=500&h=-1&s=1,4.5,968,https://www.tripadvisor.ca/Attraction_Review-g41778-d105420-Reviews-Herring_Cove_Beach-Provincetown_Cape_Cod_Massachusetts.html,United States,Massachusetts (MA),Cape Cod,,"Part of the Cape Cod National Seashore, Herring Cove is Provincetown's most popular beach.",See all,,"Victor's Restaurant,The Red Inn Restaurant,Relish","Cape Cod Provincelands Trail,Provincetown Library,Pilgrim Monument & Provincetown Museum",672,235,47,11,3,-1,-1
1163,1163, The Jenney,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a5/2c/93/jenny-museum.jpg?w=500&h=-1&s=1,5.0,559,https://www.tripadvisor.ca/Attraction_Review-g41773-d208199-Reviews-The_Jenney-Plymouth_Massachusetts.html,United States,Massachusetts (MA),Plymouth,10:00 AM - 4:30 PM,"Historic Plymouth Tours and Educational Programs. Your journey into history begins here. Discover Plymouth's History - a Walking Tour: Hear about the people, places, and events that shaped the beginning of our country as you walk through the historic district of Plymouth. Forefathers Monument Tour - This hidden gem is the largest free standing solid granite monument in our country. The faith of the Pilgrims will become real to you as you learn what each of the five statues represents. Business Not as Usual - Pilgrim Economics and Conversations with a Pilgrim: Our guides help visitors learn all aspects of the Pilgrim family including economics, education, government, and faith. All tours require a reservation. Visit our website for tour times and information. Open seasonally, April to November.","48 Summer St, Plymouth, MA 02360-3456",,"KKatie's Burger Bar,Yellow Deli Togo Shop,Water Street Cafe","Richard Sparrow House,Plimoth Grist Mill,Burial Hill",494,48,12,3,3,10,16
1164,1164, Old Faithful,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/5b/43/e0/old-faithful.jpg?w=500&h=400&s=1,4.5,"5,041",https://www.tripadvisor.ca/Attraction_Review-g60999-d142956-Reviews-Old_Faithful-Yellowstone_National_Park_Wyoming.html,United States,Wyoming (WY),Yellowstone National Park,,A popular geyser located in the Geyser Country region of Yellowstone National Park.,"Center Loop Road, Yellowstone National Park, WY 82190",,"Bear Pit Lounge,Old Faithful General Store,Obsidian Dining Room","Upper Geyser Basin,Old Faithful Visitor Education Center,Beehive Geyser",3211,1295,451,70,15,-1,-1
1165,1165, Portland Museum of Art,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/d4/35/f0/portland-museum-of-art.jpg?w=500&h=-1&s=1,4.5,"1,549",https://www.tripadvisor.ca/Attraction_Review-g40827-d104409-Reviews-Portland_Museum_of_Art-Portland_Maine.html,United States,Maine (ME),Portland,10:00 AM - 8:00 PM,"With an extensive permanent collection and nationally renowned exhibitions, the Portland Museum of Art is rightfully taking its place as the best regional museum in the country. The PMA boasts a considerable permanent collection, with beloved works of American, European, and Contemporary art, as well as significant holdings of Maine art-highlighting the rich artistic tradition of the state and its artists. The museum brings it all to life with unparalleled programming. From special member-only events, free school tours, and a commitment to family activities, to PMA Movies, curator talks, and exclusive tours of the Winslow Homer Studio-it's all happening at the PMA.","7 Congress Sq, Portland, ME 04101-3802",,"The Green Elephant,Empire Chinese Kitchen,Boda","Portland Stage,Portland Flea-for-All,State Theatre",1002,458,73,13,4,10,20
1166,1166, BMW Zentrum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/cc/e5/21/bmw-zentrum.jpg?w=500&h=-1&s=1,4.5,415,https://www.tripadvisor.ca/Attraction_Review-g54448-d534525-Reviews-BMW_Zentrum-Spartanburg_South_Carolina.html,United States,South Carolina (SC),Spartanburg,9:30 AM - 5:30 PM,,See all,,"Waffle House,Bojangles,Burger King","Vicario Micro-Distillery and Farm,Escape Lounges - The Centurion® Studio Partner GSP,The Ultimate Driving Museum",291,77,29,11,7,9,17
1167,1167, El Rancho de las Golondrinas,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/9c/86/61/el-rancho-de-las-golondrinas.jpg?w=500&h=400&s=1,4.5,361,https://www.tripadvisor.ca/Attraction_Review-g60958-d117438-Reviews-El_Rancho_de_las_Golondrinas-Santa_Fe_New_Mexico.html,United States,New Mexico (NM),Santa Fe,,"This living history museum, located just south of Santa Fe, recreates 18th-century ranch life. Guides, dressed in period clothing, show how people lived in early New Mexico.","334 Los Pinos Rd, Santa Fe, NM 87507-4363",,,"Leonora Curtin Wetland Preserve,Santa Fe Brewing Company,Bonanza Creek Ranch",268,72,12,3,6,-1,-1
1168,1168, Urban Lodge Brewing,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6a/62/f2/outside-patio-dining.jpg?w=500&h=400&s=1,4.5,8,https://www.tripadvisor.ca/Attraction_Review-g28928-d18455942-Reviews-Urban_Lodge_Brewing-Connecticut.html,United States,Connecticut (CT),Things to do in Connecticut,4:00 PM - 10:00 PM,,"47 Purnell Pl, CT 06040",,"Bui Vietnamese Cuisine,Mulberry Street Pizza,Filomena's Pizzeria","Charter Oak Park,Labyrinth Brewing Company,Cheney Homestead",4,4,0,0,0,16,22
1169,1169, Sand Harbor,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/34/5a/45/boardwalk.jpg?w=500&h=400&s=1,4.5,789,https://www.tripadvisor.ca/Attraction_Review-g45956-d117163-Reviews-Sand_Harbor-Incline_Village_Lake_Tahoe_Nevada_Nevada.html,United States,Nevada (NV),Lake Tahoe (Nevada),,"Sand Harbor is an amazing spot along the beautiful Lake Tahoe, with a gorgeous cove and clear waters that are perfect for swimming. There are plenty of boulders that offer cool photo ops, or even jump off if you're feeling daring. There are also loads of activities available: rent kayaks and paddleboards, go boating and fishing, or take a hike—you can walk the Memorial Point Trail to discover other beaches, or take the Sand Point Nature Trail for splendid views of the lake. Visit during summer for the Lake Tahoe Shakespeare Festival.

Join a bike tour from Incline Village and get to Sand Harbor via the East Lake Tahoe Trail. 

– Tripadvisor","Highway 28 Lake Tahoe-Nevada State Park, Incline Village, NV 89452",,"Bite,T's Mesquite Rotisserie,Raley's","Alibi Ale Works - Brewery & Barrel House,Thunderbird Lake Tahoe,Incline Village Crystal Bay Visitors Bureau",638,118,17,6,10,-1,-1
1170,1170, US Air Force Space  Missile Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/39/57/81/block-house-at-lc-26.jpg?w=500&h=400&s=1,4.5,283,https://www.tripadvisor.ca/Attraction_Review-g34117-d2263243-Reviews-U_S_Air_Force_Space_Missile_Museum-Cape_Canaveral_Brevard_County_Florida.html,United States,Florida (FL),Brevard County,9:00 AM - 2:00 PM,"THE HISTORY OF THE AIR FORCE & SPACE The Sands Space History Center, formerly known as The Air Force Space and Missile History Center, an extension of the museum, is located just outside the south gate of Cape Canaveral Space Force Station. The history center was renamed after Major General Harry J. ‘Bud’ Sands Jr. who originally proposed the creation of a museum at Cape Canaveral Space Force Station dedicated to its space history. Admission is free! Since the History Center is located just outside of Cape Canaveral Space Force Station, no Cape access pass is required. The History Center contains historic information and displays for each Launch Complex (LC) at Cape Canaveral Space Force Station. To visit the rest of the USAF Space & Missile Museum, you can schedule a tour and explore our website to learn more about other artifacts and related history. A gift shop and restrooms are available inside the building. The shaded picnic area is just outside the History Center door.","191 Museum Cir Launch Complex 26, Cape Canaveral, FL 32925-2535",,,"The Wizard of Oz Museum,Jetty Park Beach & Pier,Exploration Tower",198,75,8,2,0,9,14
